work_id;Error Type;Error Scope;Title;Presentation_Mode;Narrator_POV;Victim;Victim_P;Victim_TP;Victim_FP;Victim_FN;Victim_TN;Perpetrator;Perpetrator_P;Perpetrator_TP;Perpetrator_FP;Perpetrator_FN;Perpetrator_TN;Mode of Demise;Mode of Demise_P;Mode of Demise_TP;Mode of Demise_FP;Mode of Demise_FN;Mode of Demise_TN;summary_P;Classification;Reason;words
57121198;;;A lonely soul trapped between wisdom and the sea ;narrator;third;Medusa;Medusa;1;0;0;0;thunder's son;Perseus;1;0;0;0;slaying;beheaded;1;0;0;0;Athena, representing Wisdom, defeats Sea (Poseidon) in a battle for a city and establishes a temple where only women can serve as priestesses. A young woman joins the temple and captures Athena's heart, leading to their blossoming love. Poseidon, jealous of their relationship, attacks the temple but fails to claim the woman. Athena transforms her into Medusa, granting her powers like impenetrable skin and the ability to petrify men, protecting her from harm. They live happily in a secluded beach until Poseidon's schemes lead heroes to hunt Medusa as a monster. When Zeus compels Athena to aid Perseus in defeating Medusa, she reluctantly agrees, hoping for Medusa's survival. Tragically, Perseus beheads Medusa, and Athena buries her under their favorite tree, vowing not to help Zeus's children again, heartbroken by the loss of her love.;Correct;No errors for Victim, Perpetrator, or Mode of Demise.;1154
57121198;FNmin;SUM;A lonely soul trapped between wisdom and the sea ;narrator;third;many men;;0;0;1;0;Medusa;;0;0;1;0;petrification;;0;0;1;0;Athena, representing Wisdom, defeats Sea (Poseidon) in a battle for a city and establishes a temple where only women can serve as priestesses. A young woman joins the temple and captures Athena's heart, leading to their blossoming love. Poseidon, jealous of their relationship, attacks the temple but fails to claim the woman. Athena transforms her into Medusa, granting her powers like impenetrable skin and the ability to petrify men, protecting her from harm. They live happily in a secluded beach until Poseidon's schemes lead heroes to hunt Medusa as a monster. When Zeus compels Athena to aid Perseus in defeating Medusa, she reluctantly agrees, hoping for Medusa's survival. Tragically, Perseus beheads Medusa, and Athena buries her under their favorite tree, vowing not to help Zeus's children again, heartbroken by the loss of her love.;Incorrect;All three elements have FP or FN.;1154
57137989;FPFNmaj;SUM;Twice-Born;narrator;third;Semele;Semele;1;0;0;0;Zeus;Zeus;1;0;0;0;manipulation, intercourse, struck by lightning ;divine fire;0;1;1;0;Zeus, fearing for his lover Semele’s mortality, begged her not to demand he reveal himself in his full divine glory, warning that no mortal could withstand it. However, Semele, driven by the promise of immortality and guided by an old crone (likely Hera in disguise), insisted Zeus honor his oath sworn on the River Styx. Despite his warnings, she remained resolute, and Zeus reluctantly complied. His divine fire consumed her, leaving her lifeless with charred eye sockets, though their unborn son was protected in her womb. Grief-stricken, Zeus washed her body and performed a gruesome surgery to save their child, stitching the fetus into his thigh. The pain of this act caused earthquakes, tsunamis, and storms, but Zeus endured it, knowing the child, later called Dionysus the twice-born, would be powerful. After healing, Zeus ascended Mount Olympus, eager to see Hera’s reaction to his defiance.;Partially Correct;Errors in: Mode of Demise (FP or FN) with at least one TP;805
57165361;FNmin;SUM;mutiny;narrator;third;unnamed;;0;0;1;0;Scylla;;0;0;1;0;drowning/death by seamonster;;0;0;1;0;In a tense confrontation, Zeus forces Odysseus to choose between his own life and the lives of his crew, reveling in the power dynamic. Odysseus, overwhelmed by guilt and emotion, grapples with the decision, recalling past agonizing choices. He ultimately decides to save himself, aware that his men will die, leaving him consumed by sorrow and self-loathing as Zeus dismisses them with indifference.;Incorrect;All three elements have FP or FN.;5134
57165361;FPmin;SUM;;;;;crew members;0;1;0;0;;Zeus;0;1;0;0;;unspecified but implied;0;1;0;0;In a tense confrontation, Zeus forces Odysseus to choose between his own life and the lives of his crew, reveling in the power dynamic. Odysseus, overwhelmed by guilt and emotion, grapples with the decision, recalling past agonizing choices. He ultimately decides to save himself, aware that his men will die, leaving him consumed by sorrow and self-loathing as Zeus dismisses them with indifference.;Incorrect;All three elements have FP or FN.;5134
57165361;FPmin;SUM;;;;;crew members;0;1;0;0;;Zeus;0;1;0;0;;indirectly by choice;0;1;0;0;In a tense confrontation, Zeus forces Odysseus to choose between his own life and the lives of his crew, reveling in the power dynamic. Odysseus, overwhelmed by guilt and emotion, grapples with the decision, recalling past agonizing choices. He ultimately decides to save himself, aware that his men will die, leaving him consumed by sorrow and self-loathing as Zeus dismisses them with indifference.;Incorrect;All three elements have FP or FN.;5134
57165361;FNmaj;SUM;mutiny;narrator;third;Demetrius;;0;0;1;0;Scylla;;0;0;1;0;self-sacrifice;;0;0;1;0;In a tense confrontation, Zeus forces Odysseus to choose between his own life and the lives of his crew, reveling in the power dynamic. Odysseus, overwhelmed by guilt and emotion, grapples with the decision, recalling past agonizing choices. He ultimately decides to save himself, aware that his men will die, leaving him consumed by sorrow and self-loathing as Zeus dismisses them with indifference.;Incorrect;All three elements have FP or FN.;5134
57165361;FNmaj;SUM;mutiny;direct speech;third;unnamed;;0;0;1;0;Scylla;;0;0;1;0;self-sacrifice;;0;0;1;0;In a tense confrontation, Zeus forces Odysseus to choose between his own life and the lives of his crew, reveling in the power dynamic. Odysseus, overwhelmed by guilt and emotion, grapples with the decision, recalling past agonizing choices. He ultimately decides to save himself, aware that his men will die, leaving him consumed by sorrow and self-loathing as Zeus dismisses them with indifference.;Incorrect;All three elements have FP or FN.;5134
57183703;FPFNmaj;KE;The Tragedy of Orpheus ;narrator;first;Orpheus;Orpheus;1;0;0;0;Hades;Shadows;0;1;1;0;self-sacrifice;Trapped in Underworld;0;1;1;0;The story revolves around Orpheus, Eurydice, and Hades in the Underworld. Orpheus attempts to negotiate with Hades to save Eurydice, offering his lyre as a trade. However, Hades refuses, insisting that a soul must be exchanged for a soul. Despite the risks, Orpheus agrees, and the shadows bind him, forcing him to surrender. In exchange, Eurydice is sent back to Earth with her body and soul intact. Orpheus, now trapped in the Underworld, becomes Hades' musician, playing his lyre as a trophy for the god. Though he is no longer alive, he finds solace in his music, free from the guilt of his father's actions.;Partially Correct;Errors in: Perpetrator (FP or FN), Mode of Demise (FP or FN) with at least one TP;5430
57183703;FNmaj;SUM;The Tragedy of Orpheus ;direct speech;first;Eurydice;;0;0;1;0;Apollo;;0;0;1;0;snake bite;;0;0;1;0;The story revolves around Orpheus, Eurydice, and Hades in the Underworld. Orpheus attempts to negotiate with Hades to save Eurydice, offering his lyre as a trade. However, Hades refuses, insisting that a soul must be exchanged for a soul. Despite the risks, Orpheus agrees, and the shadows bind him, forcing him to surrender. In exchange, Eurydice is sent back to Earth with her body and soul intact. Orpheus, now trapped in the Underworld, becomes Hades' musician, playing his lyre as a trophy for the god. Though he is no longer alive, he finds solace in his music, free from the guilt of his father's actions.;Incorrect;All three elements have FP or FN.;5430
57356344;FNmaj;SUM;That Purple with the Red on the Edge ;direct speech;first;Leto;;0;0;1;0;---;;0;0;0;1;unspecified;;0;0;0;1;Apollo, determined to reach Hyacinthus, runs against the influence of Zephyrus, who is using the west wind to hinder him. Zephyrus reveals a bet involving Apollo and the discus, which ultimately leads to Hyacinthus's tragic death when he is struck by the discus. Apollo, grief-stricken, tries to heal Hyacinthus but fails, and his tears fall onto Hyacinthus's body, transforming into a purple flower with red edges. As Hyacinthus sinks into the ground, surrounded by blooming flowers, Apollo reflects on the inevitability of loss between mortals and gods, suppressing his grief and acknowledging the harsh reality of power and jealousy in the world of gods.;Incorrect;Errors but no TPs.;4072
57356344;FPFNmaj;SUM;That Purple with the Red on the Edge ;narrator;first;Hyacinthus;Hyacinthus;1;0;0;0;Zephyrus;Apollo;0;1;1;0;discus;struck by discus;1;0;0;0;Apollo, determined to reach Hyacinthus, runs against the influence of Zephyrus, who is using the west wind to hinder him. Zephyrus reveals a bet involving Apollo and the discus, which ultimately leads to Hyacinthus's tragic death when he is struck by the discus. Apollo, grief-stricken, tries to heal Hyacinthus but fails, and his tears fall onto Hyacinthus's body, transforming into a purple flower with red edges. As Hyacinthus sinks into the ground, surrounded by blooming flowers, Apollo reflects on the inevitability of loss between mortals and gods, suppressing his grief and acknowledging the harsh reality of power and jealousy in the world of gods.;Partially Correct;Errors in: Perpetrator (FP or FN) with at least one TP;4072
57356344;FNmaj;SUM;That Purple with the Red on the Edge ;direct speech;first;Artemis;;0;0;1;0;Hera;;0;0;1;0;snake bite;;0;0;1;0;Apollo, determined to reach Hyacinthus, runs against the influence of Zephyrus, who is using the west wind to hinder him. Zephyrus reveals a bet involving Apollo and the discus, which ultimately leads to Hyacinthus's tragic death when he is struck by the discus. Apollo, grief-stricken, tries to heal Hyacinthus but fails, and his tears fall onto Hyacinthus's body, transforming into a purple flower with red edges. As Hyacinthus sinks into the ground, surrounded by blooming flowers, Apollo reflects on the inevitability of loss between mortals and gods, suppressing his grief and acknowledging the harsh reality of power and jealousy in the world of gods.;Incorrect;All three elements have FP or FN.;4072
